entity	entity_count	similar_entity	similar_entity_count	dice_score	
Robert Canton, 22-23 Aldersgate Street, London.	75	Robert Canton 22 and 23 Aldersgate Street, London.	2	0.8842105263157894	
Robert Canton, 22-23 Aldersgate Street, London.	75	Robert Cauton 22 and 23 Aldersgate Street, London.	2	0.8631578947368421	
Robert Canton, 22-23 Aldersgate Street, London.	75	Robert Banton, 22 and 23 Aldersgate Street, London.	4	0.875	
Robert Canton, 22-23 Aldersgate Street, London.	75	Robert Canton,22 and 3 Aldersgate Street, London.	1	0.8723404255319149	
Robert Canton, 22-23 Aldersgate Street, London.	75	Robert Canton, 13 Aldersgate Street, London.	1	0.9213483146067416	
Robert Canton, 22-23 Aldersgate Street, London.	75	Robert Sayle, 174 Aldersgate Street, London.	1	0.7415730337078652	
Robert Canton, 22-23 Aldersgate Street, London.	75	Robert Canton, 2 Jewin Street, London.	1	0.7228915662650602	
Elmer Underwood, 26 Red Lion Square, London.	74	Underwood and Underwood, 26 Red Lion Square, London.	160	0.8297872340425532	
Elmer Underwood, 26 Red Lion Square, London.	74	Bert Underwood, 26 Red Lion Square, London.	18	0.9176470588235294	
Elmer Underwood, 26 Red Lion Square, London.	74	Underwood & Underwood, 26 Red Lion Square, London.	19	0.8478260869565217	
James Guest Crowther, trading as Edmund Bell, 25 Paradise Street, Sheffield.	74	James Guest Crowther, 199 Cemetery Road, Sheffield, trading as Edumund Bell, 25 Paradise Street, Sheffield.	1	0.8176795580110497	
James Guest Crowther, trading as Edmund Bell, 25 Paradise Street, Sheffield.	74	James Guest Crowther, trading as Edmund Bell, 25 Paradise St, Sheffield.	6	0.9726027397260274	
James Guest Crowther, trading as Edmund Bell, 25 Paradise Street, Sheffield.	74	James Guest Crowther, 21 Wharncliffe Road, Sheffield, trading as John Yeomans Cowlishaw at 25 Paradise Street, Sheffield.	4	0.6564102564102564	
Walter Longley Bourke, The Old Hall, Worsley, Manchester.	73	Walter Longley Bourke, Worsley Old Hall, near Manchester.	11	0.8928571428571429	
Walter Longley Bourke, The Old Hall, Worsley, Manchester.	73	Walter Longley Bourke, Worsley Old Hall, Manchester.	12	0.9345794392523364	
Walter Longley Bourke, The Old Hall, Worsley, Manchester.	73	Walter Langley Bourke, Old Hall, Worsley, Manchester.	11	0.9259259259259259	
Walter Longley Bourke, The Old Hall, Worsley, Manchester.	73	Walter Longley Bourke, The Old Hall, Worsley.	5	0.86	
Elmer Underwood, 104 High Holborn, London.	73	Mr Eade, 40 High Holborn, London.	3	0.6575342465753424	
Elmer Underwood, 104 High Holborn, London.	73	Underwood & Underwood, 104 High Holborn, London.	2	0.8409090909090909	
Elmer Underwood, 104 High Holborn, London.	73	Henry Strohmeyer, 104 High Holborn, London.	1	0.6746987951807228	
Elmer Underwood, 104 High Holborn, London.	73	Underwood and Underwood, 104 High Holborn, London.	105	0.8222222222222222	
Elmer Underwood, 104 High Holborn, London.	73	Arthur Westrop, 104 High Holborn, London.	18	0.6666666666666666	
Elmer Underwood, 104 High Holborn, London.	73	John Butler Bunyard, 104 High Holborn, London.	14	0.6744186046511628	
Elmer Underwood, 104 High Holborn, London.	73	C Eade, 130 High Holborn, London.	9	0.6575342465753424	
Elmer Underwood, 104 High Holborn, London.	73	Peter Dutkewich, 104 High Holborn, London.	3	0.6829268292682927	
York & Son, 67 Lancaster Road, Notting Hill Middlesex.	73	Frederick York, 87 Lancaster Road, Notting Hill, Middlesex.	6	0.7927927927927928	
York & Son, 67 Lancaster Road, Notting Hill Middlesex.	73	York and Son, 67 Lancaster Road, Notting Hill, Middlesex.	395	0.9174311926605505	
York & Son, 67 Lancaster Road, Notting Hill Middlesex.	73	York and Son, 87 Lancaster Road, Notting Hill, Middlesex.	13	0.8807339449541285	
York & Son, 67 Lancaster Road, Notting Hill Middlesex.	73	York & Son, 67 Lancaster Road, Notting Hill, London, Middlesex.	1	0.9043478260869565	
York & Son, 67 Lancaster Road, Notting Hill Middlesex.	73	George Frederick Hughes, 79 Lancaster Road, Notting Hill, Middlesex.	6	0.6833333333333333	
York & Son, 67 Lancaster Road, Notting Hill Middlesex.	73	York and Son, 67 Lancaster Road, Notting Hill, Middlesex, London.	15	0.8376068376068376	
York & Son, 67 Lancaster Road, Notting Hill Middlesex.	73	William York, 75 Lancaster Road, Notting Hill, Middlesex, London.	15	0.717948717948718	
York & Son, 67 Lancaster Road, Notting Hill Middlesex.	73	William York, 67 Lancaster Road, Notting Hill, Middlesex.	208	0.8256880733944955	
York & Son, 67 Lancaster Road, Notting Hill Middlesex.	73	Edwin Hughes, 79 Lancaster Road, Notting Hill, Middlesex.	1	0.7155963302752294	
York & Son, 67 Lancaster Road, Notting Hill Middlesex.	73	York & Son, 67 Lancaster Road, Notting Hill, Middlesex.	3	0.9719626168224299	
York & Son, 67 Lancaster Road, Notting Hill Middlesex.	73	William York, 75 Lancaster Road, North Kensington, Middlesex.	73	0.672566371681416	
York & Son, 67 Lancaster Road, Notting Hill Middlesex.	73	Frederick York, 87 Lancaster Road, Notting Hill, London, Middlesex.	4	0.773109243697479	
York & Son, 67 Lancaster Road, Notting Hill Middlesex.	73	York & Son, 67 Lancaster Gate, Notting Hill, Middlesex.	5	0.8785046728971962	
York & Son, 67 Lancaster Road, Notting Hill Middlesex.	73	William York, 75 Lancaster Gate, Notting Hill, Middlesex.	5	0.6788990825688074	
York & Son, 67 Lancaster Road, Notting Hill Middlesex.	73	George Frederick Hughes, 79 Lancaster Road, Notting Hill, Middlesex..	1	0.6776859504132231	
York & Son, 67 Lancaster Road, Notting Hill Middlesex.	73	Frederick York, 87 Lancaser Road, Notting Hill, Middlesex.	1	0.7636363636363637	
William York, 75 Lancaster Road, North Kensington, Middlesex.	73	Frederick York, 87 Lancaster Road, Notting Hill, Middlesex.	6	0.6610169491525424	
William York, 75 Lancaster Road, North Kensington, Middlesex.	73	York and Son, 67 Lancaster Road, Notting Hill, Middlesex.	395	0.6724137931034483	
William York, 75 Lancaster Road, North Kensington, Middlesex.	73	York and Son, 87 Lancaster Road, Notting Hill, Middlesex.	13	0.6724137931034483	
William York, 75 Lancaster Road, North Kensington, Middlesex.	73	William York, 22 St Quintin Avenue, North Kensington, Middlesex.	13	0.6829268292682927	
William York, 75 Lancaster Road, North Kensington, Middlesex.	73	William York. 22 St Quintin Avenue, North Kensington, Middlesex.	10	0.6504065040650406	
William York, 75 Lancaster Road, North Kensington, Middlesex.	73	William York, 75 Lancaster Road, Notting Hill, Middlesex, London.	15	0.7580645161290323	
William York, 75 Lancaster Road, North Kensington, Middlesex.	73	William York, 67 Lancaster Road, Notting Hill, Middlesex.	208	0.7586206896551724	
William York, 75 Lancaster Road, North Kensington, Middlesex.	73	John William Waterhouse, 70 Holland Road, Kensington, Middlesex.	2	0.6504065040650406	
William York, 75 Lancaster Road, North Kensington, Middlesex.	73	York & Son, 67 Lancaster Road, Notting Hill, Middlesex.	3	0.6842105263157895	
William York, 75 Lancaster Road, North Kensington, Middlesex.	73	York & Son, 67 Lancaster Road, Notting Hill Middlesex.	73	0.672566371681416	
William York, 75 Lancaster Road, North Kensington, Middlesex.	73	Frederick York, 87 Lancaster Road, Notting Hill, London, Middlesex.	4	0.6507936507936508	
William York, 75 Lancaster Road, North Kensington, Middlesex.	73	William York, 22 Quintin Avenue, North Kensington, Middlesex.	56	0.7	
William York, 75 Lancaster Road, North Kensington, Middlesex.	73	William York, 75 Lancaster Gate, Notting Hill, Middlesex.	5	0.7241379310344828	
William York, 75 Lancaster Road, North Kensington, Middlesex.	73	William John Montaigne, 97 Lancaster Road, Kensington Park, Middlesex.	1	0.7286821705426356	
Felix Dussert, 35 Great Portland Street, London.	72	Thomas Curtis, 165 Great Portland Street, London.	1	0.6947368421052632	
Felix Dussert, 35 Great Portland Street, London.	72	Fid Page, 57 Great Portland Street, London.	1	0.6966292134831461	
Felix Dussert, 35 Great Portland Street, London.	72	William Evans, 77 Great Portland Street, London.	1	0.6808510638297872	
Felix Dussert, 35 Great Portland Street, London.	72	Alfred Hill, 45 Great Portland Street, London.	1	0.6956521739130435	
Felix Dussert, 35 Great Portland Street, London.	72	James Vokins, 14 Great Portland Street, London.	1	0.6666666666666666	
Felix Dussert, 35 Great Portland Street, London.	72	T F Wainwright, 162 Great Portland Street, London.	1	0.6666666666666666	
Felix Dussert, 35 Great Portland Street, London.	72	William Lucas, 17 Great Portland Street, London.	2	0.6808510638297872	
Felix Dussert, 35 Great Portland Street, London.	72	Benjamin Brooks, 7 Great Portland Street, London.	1	0.6526315789473685	
W H Mason, 108 Kings Road, Brighton.	72	Hennah and Kent, 108 Kings Road, Brighton.	21	0.6842105263157895	
W H Mason, 108 Kings Road, Brighton.	72	W H Mason, 108 Kings Road, Brighton, Sussex.	1	0.8717948717948718	
W H Mason, 108 Kings Road, Brighton.	72	Hannah and Kent, 108 Kings Road, Brighton.	1	0.6842105263157895	
W H Mason, 108 Kings Road, Brighton.	72	Louis Bertin, 88 Kings Road, Brighton.	9	0.6666666666666666	
W H Mason, 108 Kings Road, Brighton.	72	William Henry Mason, 108 Kings Road, Brighton, Sussex.	4	0.7272727272727273	
W H Mason, 108 Kings Road, Brighton.	72	W H Mason, 108 King's Road, Brighton.	3	0.9577464788732394	
W H Mason, 108 Kings Road, Brighton.	72	Hennah and Kent, Kings Road, Brighton, for W H Mason.	1	0.7126436781609196	
W H Mason, 108 Kings Road, Brighton.	72	William Henry Kent, 108 Kings Road, Brighton.	3	0.6835443037974683	
W H Mason, 108 Kings Road, Brighton.	72	William Henry Mason, 108 Kings Road, Brighton.	8	0.825	
W H Mason, 108 Kings Road, Brighton.	72	W H Mason, Kings Road, Brighton.	12	0.9393939393939394	
W H Mason, 108 Kings Road, Brighton.	72	W Constable, 58 King's Road, Brighton.	1	0.6666666666666666	
William Edward Downey, 57 and 61 Ebury Street, London.	72	W and D Downey, 57 and 61 Ebury Street, London.	47	0.8080808080808081	
William Edward Downey, 57 and 61 Ebury Street, London.	72	William Edward Downey, 61 Ebury Street, London.	522	0.9292929292929293	
William Edward Downey, 57 and 61 Ebury Street, London.	72	William Downey, of 57 and 61 Ebury Street, Pimlico, London.	1	0.8288288288288288	
William Edward Downey, 57 and 61 Ebury Street, London.	72	William Edward Downey, of 61 Ebury Street, London.	1	0.9019607843137255	
William Edward Downey, 57 and 61 Ebury Street, London.	72	William Edward Downey of the firm of W and B Downey, 57 and 61, Ebury Street, London, SW.	1	0.723404255319149	
William Edward Downey, 57 and 61 Ebury Street, London.	72	W and D Downey, 61 Ebury Street, London.	65	0.782608695652174	
William Edward Downey, 57 and 61 Ebury Street, London.	72	W and D Downey, 61 Ebury Street, Pimlico, London.	36	0.7326732673267327	
William Edward Downey, 57 and 61 Ebury Street, London.	72	William Edward Downey, 61 Ebury Street, London S.W.	18	0.8737864077669902	
William Edward Downey, 57 and 61 Ebury Street, London.	72	William Edward Downey, 61 Ebury Street, London, SW.	44	0.8737864077669902	
William Edward Downey, 57 and 61 Ebury Street, London.	72	William Edward Downey, 57 & 61 Ebury Street, London.	1	0.9423076923076923	
William Edward Downey, 57 and 61 Ebury Street, London.	72	William Edward Downey, 61, Ebury Street, London.	38	0.9	
William Edward Downey, 57 and 61 Ebury Street, London.	72	William Edward Downey, 57 Ebury Street, Eaton Square, London.	1	0.8141592920353983	
William Edward Downey, 57 and 61 Ebury Street, London.	72	William Edward Downey, 57-61 Ebury Street, London.	17	0.9215686274509803	
William Edward Downey, 57 and 61 Ebury Street, London.	72	William Edward Downey, 57- 61 Ebury Street, London.	21	0.9320388349514563	
William Edward Downey, 57 and 61 Ebury Street, London.	72	W and D Downey, 61 Ebury Street, Eaton Square, London.	27	0.7169811320754716	
William Edward Downey, 57 and 61 Ebury Street, London.	72	William Edward Dando, 157 Strand, London.	1	0.6666666666666666	
William Edward Downey, 57 and 61 Ebury Street, London.	72	W and D Downey, 57 Ebury Street, London.	2	0.782608695652174	
William Edward Downey, 57 and 61 Ebury Street, London.	72	William Edward Downey, 61 Ebury Street, London SW.	41	0.8823529411764706	
William Edward Downey, 57 and 61 Ebury Street, London.	72	William Edward Downey, 57/61 Ebury Street, London.	2	0.9215686274509803	
William Edward Downey, 57 and 61 Ebury Street, London.	72	W D Downey 57 and 61 Ebury Street, London.	22	0.7872340425531915	
William Edward Downey, 57 and 61 Ebury Street, London.	72	W and D Downey, 57 and 61 Ebury Street. London.	81	0.7676767676767676	
William Edward Downey, 57 and 61 Ebury Street, London.	72	Arthur James Hope Downey, 57 and 61 Ebury Street, London.	10	0.7339449541284404	
William Edward Downey, 57 and 61 Ebury Street, London.	72	William Edward Downey, 61 Elbury Street, London.	1	0.9	
Thomas Charles Turner, 10 Barnsbury Park, London.	72	FC Turner and Company Limited, 10 Barnsbury Park, London.	3	0.6730769230769231	
Thomas Charles Turner, 10 Barnsbury Park, London.	72	Thomas Charles Turner, 10 Barnsbury Park, London. William Drinkwater, Elm Tree House, Hull.	3	0.6956521739130435	
Thomas Charles Turner, 10 Barnsbury Park, London.	72	Thomas Chales Turner, 10 Barnsbury Park, London.	1	0.968421052631579	
Thomas Charles Turner, 10 Barnsbury Park, London.	72	Thomas Charles Turner, 10 Barnsbury Park, Islington, Middlesex.	1	0.7636363636363637	
Thomas Charles Turner, 10 Barnsbury Park, London.	72	Turner and Company, 10 Barnsbury Park, London.	1	0.7311827956989247	
Thomas Charles Turner, 10 Barnsbury Park, London.	72	Turner and Drinkwater, 10 Barnsbury Park, London.	2	0.6875	
Thomas Charles Turner, 10 Barnsbury Park, London.	72	T C Turner and Company Limited, 10 Barnsbury Park, London.	6	0.6666666666666666	
Thomas Charles Turner, 10 Barnsbury Park, London.	72	Frank Turner, 10 Barnsbury Park, London.	6	0.7816091954022989	
Ashley Perry Abraham, 30 Lake Road, Keswick.	71	George Perry Abraham, Lake Road, Keswick.	336	0.8192771084337349	
Ashley Perry Abraham, 30 Lake Road, Keswick.	71	George Perry Abraham, Keswick.	203	0.6666666666666666	
Ashley Perry Abraham, 30 Lake Road, Keswick.	71	George Percy Abraham, Lake Road, Keswick.	8	0.7710843373493976	
Ashley Perry Abraham, 30 Lake Road, Keswick.	71	George Perry Abraham, Lake Road, Keswick, Cumberland.	4	0.6947368421052632	
Ashley Perry Abraham, 30 Lake Road, Keswick.	71	Ashley Perry Abraham, The Serces, Keswick.	1	0.7380952380952381	
Ashley Perry Abraham, 30 Lake Road, Keswick.	71	Ashley Perry Abraham, Lake Road, Keswick.	134	0.963855421686747	
Ashley Perry Abraham, 30 Lake Road, Keswick.	71	George Dixon Abraham, 30 Lake Road, Keswick.	7	0.7209302325581395	
Ashley Perry Abraham, 30 Lake Road, Keswick.	71	C P Abraham, Lake Road, Keswick.	2	0.7837837837837838	
Ashley Perry Abraham, 30 Lake Road, Keswick.	71	George Percy Abraham, 30 Lake Road, Keswick.	2	0.813953488372093	
Ashley Perry Abraham, 30 Lake Road, Keswick.	71	Ashley Perry Abraham, The Screes, Keswick.	66	0.7380952380952381	
Ashley Perry Abraham, 30 Lake Road, Keswick.	71	Ashley Perry Abraham, Lake Rod, Keswick.	21	0.926829268292683	
Ashley Perry Abraham, 30 Lake Road, Keswick.	71	George Dixon Abraham, Lake Road, Keswick.	48	0.6746987951807228	
John Henry Avery, 45 Prince of Wales Road, Kentish Town, London.	71	J B Pyne, Prince of Wales Road, Kentish Town, London.	1	0.7652173913043478	
John Henry Avery, 45 Prince of Wales Road, Kentish Town, London.	71	John Henry Avery, 25 Prince of Wales Road, London.	1	0.8392857142857143	
John Henry Avery, 45 Prince of Wales Road, Kentish Town, London.	71	John Henry Avory, 45 Prince of Wales Road, Kentish Town, London.	2	0.9682539682539683	
John Henry Avery, 45 Prince of Wales Road, Kentish Town, London.	71	John Henry Avery, 45 Prince of Wales Rd, Kentish Town, London.	1	0.967741935483871	
John Henry Avery, 45 Prince of Wales Road, Kentish Town, London.	71	John Henry Avery, 145 Prince of Wales Road, Kentish Town, London.	13	0.9763779527559056	
Robert White Thrupp, 66 New Street, Birmingham.	70	Robert W Thrupp, 66 New Street, Birmingham.	14	0.9318181818181818	
Robert White Thrupp, 66 New Street, Birmingham.	70	R W Thrupp, 66 New Street, Birmingham.	4	0.8433734939759037	
Robert White Thrupp, 66 New Street, Birmingham.	70	H J Whitlock, 11 New Street, Birmingham.	5	0.6588235294117647	
Robert White Thrupp, 66 New Street, Birmingham.	70	F Whitlock, 110 New Street, Birmingham.	2	0.6666666666666666	
Robert White Thrupp, 66 New Street, Birmingham.	70	J Whitlock, 110 New Street, Birmingham.	1	0.6666666666666666	
Robert White Thrupp, 66 New Street, Birmingham.	70	Herny J Whittock, 11 New Street, Birmingham.	1	0.651685393258427	
Mary Elizabeth Austin, Amy Caroline Austin, 75 Holywell Hill, St Albans, Herts.	70	Mary Elizabeth Austin,Amy Caroline Austin, 75 Holywell Hill, St Alban's, Herts.	3	0.9615384615384616	
Mary Elizabeth Austin, Amy Caroline Austin, 75 Holywell Hill, St Albans, Herts.	70	Mary Elizabeth Austin, 75 Holywell Hill, St Albans, Hants.	1	0.8	
Mary Elizabeth Austin, Amy Caroline Austin, 75 Holywell Hill, St Albans, Herts.	70	Mary Elizabeth Austin, Amy Caroline Austin, both of 75 Holywell Hill, St Albans, Herts.	25	0.9512195121951219	
Mary Elizabeth Austin, Amy Caroline Austin, 75 Holywell Hill, St Albans, Herts.	70	Mary Elizabeth Austin, Amy Caroline Austin, 75 Holywell Hill, St Albans, Hertfordshire.	20	0.926829268292683	
Mary Elizabeth Austin, Amy Caroline Austin, 75 Holywell Hill, St Albans, Herts.	70	Mary Elizabeth Austin, 75 Holywell Hill, St Alban's, Herts.	12	0.8235294117647058	
Mary Elizabeth Austin, Amy Caroline Austin, 75 Holywell Hill, St Albans, Herts.	70	Mary Elizabeth Austen, 75 Holywell Hill, St Albans, Herts.	13	0.8148148148148148	
